Date,KO,PEP
2021-08-11 00:00:00+00:00,56.72999954223633,155.0399932861328
2021-08-12 00:00:00+00:00,56.84000015258789,155.07000732421875
2021-08-13 00:00:00+00:00,57.22999954223633,156.52000427246094
2021-08-16 00:00:00+00:00,57.47999954223633,158.0500030517578
2021-08-17 00:00:00+00:00,57.279998779296875,157.89999389648438
2021-08-18 00:00:00+00:00,56.5,156.27999877929688
2021-08-19 00:00:00+00:00,56.86000061035156,158.91000366210938
2021-08-20 00:00:00+00:00,56.63999938964844,158.35000610351562
2021-08-23 00:00:00+00:00,56.439998626708984,157.85000610351562
2021-08-24 00:00:00+00:00,56.0099983215332,155.88999938964844
2021-08-25 00:00:00+00:00,56.06999969482422,155.1999969482422
2021-08-26 00:00:00+00:00,55.540000915527344,154.6300048828125
2021-08-27 00:00:00+00:00,55.650001525878906,154.94000244140625
2021-08-30 00:00:00+00:00,56.18000030517578,156.0
2021-08-31 00:00:00+00:00,56.310001373291016,156.38999938964844
2021-09-01 00:00:00+00:00,56.689998626708984,157.91000366210938
2021-09-02 00:00:00+00:00,56.77000045776367,156.9499969482422
2021-09-03 00:00:00+00:00,56.72999954223633,157.08999633789062
2021-09-07 00:00:00+00:00,55.66999816894531,154.52999877929688
2021-09-08 00:00:00+00:00,56.41999816894531,156.72000122070312
2021-09-09 00:00:00+00:00,55.86000061035156,155.72999572753906
2021-09-10 00:00:00+00:00,55.61000061035156,155.4600067138672
2021-09-13 00:00:00+00:00,56.06999969482422,155.75999450683594
2021-09-14 00:00:00+00:00,55.689998626708984,155.14999389648438
2021-09-15 00:00:00+00:00,55.880001068115234,156.02000427246094
2021-09-16 00:00:00+00:00,55.349998474121094,155.55999755859375
2021-09-17 00:00:00+00:00,54.439998626708984,154.1300048828125
2021-09-20 00:00:00+00:00,54.060001373291016,153.61000061035156
2021-09-21 00:00:00+00:00,54.04999923706055,153.5399932861328
2021-09-22 00:00:00+00:00,54.130001068115234,154.00999450683594
2021-09-23 00:00:00+00:00,54.040000915527344,154.1300048828125
2021-09-24 00:00:00+00:00,53.88999938964844,154.1999969482422
2021-09-27 00:00:00+00:00,53.61000061035156,152.72000122070312
2021-09-28 00:00:00+00:00,52.63999938964844,151.0500030517578
2021-09-29 00:00:00+00:00,52.959999084472656,152.3000030517578
2021-09-30 00:00:00+00:00,52.470001220703125,150.41000366210938
2021-10-01 00:00:00+00:00,53.02000045776367,150.9499969482422
2021-10-04 00:00:00+00:00,52.9900016784668,150.1999969482422
2021-10-05 00:00:00+00:00,53.08000183105469,151.08999633789062
2021-10-06 00:00:00+00:00,53.709999084472656,154.9600067138672
2021-10-07 00:00:00+00:00,53.880001068115234,156.38999938964844
2021-10-08 00:00:00+00:00,54.119998931884766,156.02999877929688
2021-10-11 00:00:00+00:00,54.22999954223633,156.24000549316406
2021-10-12 00:00:00+00:00,54.22999954223633,156.92999267578125
2021-10-13 00:00:00+00:00,54.2400016784668,157.99000549316406
2021-10-14 00:00:00+00:00,54.61000061035156,159.25999450683594
2021-10-15 00:00:00+00:00,54.47999954223633,158.80999755859375
2021-10-18 00:00:00+00:00,53.939998626708984,158.08999633789062
2021-10-19 00:00:00+00:00,54.150001525878906,160.10000610351562
2021-10-20 00:00:00+00:00,54.630001068115234,161.30999755859375
2021-10-21 00:00:00+00:00,54.349998474121094,159.17999267578125
2021-10-22 00:00:00+00:00,54.45000076293945,159.97000122070312
2021-10-25 00:00:00+00:00,54.22999954223633,159.22000122070312
2021-10-26 00:00:00+00:00,54.470001220703125,161.1699981689453
2021-10-27 00:00:00+00:00,55.52000045776367,160.61000061035156
2021-10-28 00:00:00+00:00,56.040000915527344,161.6199951171875
2021-10-29 00:00:00+00:00,56.369998931884766,161.60000610351562
2021-11-01 00:00:00+00:00,56.16999816894531,161.25999450683594
2021-11-02 00:00:00+00:00,56.099998474121094,162.74000549316406
2021-11-03 00:00:00+00:00,56.290000915527344,164.3000030517578
2021-11-04 00:00:00+00:00,56.599998474121094,164.30999755859375
2021-11-05 00:00:00+00:00,56.84000015258789,166.0
2021-11-08 00:00:00+00:00,56.33000183105469,162.42999267578125
